date,day,team,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_5,day_of_week_6
2015-02-26,Thursday,6,0.34079423668216463,-0.1534911461148618,-0.18147095777636452,45,0.0,0,0,33.0,0.75065101,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,1,-1.0167776647819042,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.768847222,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,12,0.01808522576174964,-0.043976174318546106,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,11,-0.31559406315029426,-0.2222064225360795,-0.5220312971413634,50,0.0,0,2,57.0,0.800516667,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,7,1.374742937393183,-0.309532086321377,-0.1456225010011015,50,0.0,0,1,59.0,0.800808642,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,5,-0.9564411358279457,-0.0625865616826259,0.8939827454815267,0,0.0,0,0,18.0,0.921604938,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,3,-0.9564411358279457,-0.0625865616826259,0.5175739493412648,0,0.0,0,0,15.0,0.921703704,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,8,1.3107496491086812,-0.15062800959731107,0.7147404616052115,56,0.0,0,2,58.0,0.750206897,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-28,Saturday,1,1.0602616349664895,0.230169147236937,0.6788920048299485,30,0.0,0,2,57.0,0.550349708,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.5565625,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,5,1.1352252012426198,-0.37037373731933015,0.6788920048299485,30,0.0,0,1,57.0,0.550403509,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,4,1.0602616349664895,-0.4083102961768774,0.7147404616052115,23,0.0,0,2,58.0,0.500258046,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,12,-0.9564411358279457,-0.0625865616826259,-0.2352436429392591,0,0.0,0,0,9.0,0.590617284,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.4078125,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,8,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.376597222,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,6,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.773333333,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,10,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.410833333,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,2,1.3957693035438046,-0.43980479786993554,-0.002228673900049323,0,0.0,0,1,58.0,0.700211111,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,3,-0.9564411358279457,-0.0625865616826259,0.5175739493412648,0,0.0,0,0,15.0,0.921703704,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,9,0.34079423668216463,-0.2043118193013874,0.49964972095363325,45,0.0,0,1,52.0,0.750395513,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,5,-0.9564411358279457,-0.0625865616826259,0.8939827454815267,0,0.0,0,0,18.0,0.921604938,2,0,0,1,0,0,0,0,0,0,1,0
2015-02-28,Saturday,11,-0.31559406315029426,-0.12342821268057907,-1.3644700313600449,50,0.0,0,2,58.0,0.800779018,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,12,0.01808522576174964,0.048359978372465175,-0.8566168937104851,62,0.0,0,0,34.0,0.800260821,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,7,1.374742937393183,-0.34532129279076124,-1.1135308339332035,38,0.0,0,1,59.0,0.799982853,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,10,0.6177937559707929,0.230169147236937,0.4638012641783702,40,0.0,0,1,51.0,0.700236601,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,3,1.3107496491086812,0.012570771903080955,-0.03807713067531236,45,0.0,0,2,57.0,0.750716981,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,6,0.34079423668216463,-0.08191273317609338,-0.18147095777636452,45,0.0,0,0,33.0,0.75065101,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,8,1.3107496491086812,-0.23938524164138394,-0.002228673900049323,56,0.0,0,2,58.0,0.750425926,2,0,0,1,0,0,1,0,0,0,1,0
2015-02-28,Saturday,1,-1.0167776647819042,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.768847222,2,0,0,1,0,0,0,0,0,0,1,0
2015-03-01,Sunday,11,-0.31559406315029426,-0.5579091792189035,-1.3644700313600449,50,0.0,20,0,57.0,0.682433036,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.447083333,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,1,-1.0167776647819042,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.448722222,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,7,1.374742937393183,-0.13774389526833275,0.7147404616052115,0,0.0,15,0,58.0,0.579511494,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.585,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,4,1.0602616349664895,-0.31096365458015235,0.6788920048299485,23,0.0,0,0,57.0,0.600239766,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,10,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.664583333,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.673083333,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,2,1.3957693035438046,-0.6244771032519582,-0.8267431797310992,0,0.0,0,0,58.0,0.683550607,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,7,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.350416667,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,10,0.6177937559707929,0.19080102012061437,0.32040743707731806,30,0.0,0,0,52.0,0.700236601,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,3,-0.9564411358279457,-0.0625865616826259,1.7722699364754713,0,0.0,0,0,25.0,0.936355556,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,8,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.813611111,3,0,0,0,0,0,0,0,0,0,0,1
2015-03-01,Sunday,12,0.01808522576174964,-0.01462902501365105,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,8,1.3107496491086812,-0.3610685436372903,0.49964972095363325,56,0.0,0,0,57.0,0.75075,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,1,1.0602616349664895,0.32322108405733596,0.6788920048299485,38,0.0,0,0,57.0,0.700019883,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,3,1.3107496491086812,0.011854987773693272,0.6788920048299485,45,0.0,0,0,57.0,0.750473684,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,9,0.34079423668216463,-0.16565947631445244,0.49964972095363325,34,0.0,0,0,52.0,0.750395513,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,5,1.1352252012426198,-0.41332078508259124,0.6430435480546854,38,0.0,0,0,56.0,0.707446429,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-01,Sunday,6,0.34079423668216463,0.04764419424307749,-0.18147095777636452,45,0.0,0,0,33.0,0.75065101,3,0,0,0,0,0,1,0,0,0,0,1
2015-03-02,Monday,6,0.34079423668216463,-0.12843870158629286,-0.5041070687537319,34,0.0,0,0,33.0,0.750797009,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,1,-1.0167776647819042,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.537919444,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,12,-0.9564411358279457,-0.0625865616826259,-0.2352436429392591,0,0.0,0,0,9.0,0.607654321,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,10,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.632361111,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,10,0.6177937559707929,0.2752635473883611,-0.28901632810215366,30,0.0,0,0,51.0,0.70013604,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,5,1.1352252012426198,-0.41689970572952967,0.6430435480546854,34,0.0,0,0,56.0,0.700903571,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,4,1.0602616349664895,-0.21075387646587657,0.660967776442317,55,0.0,0,0,57.0,0.750254867,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,9,0.34079423668216463,-0.13702811113894509,0.49964972095363325,45,0.0,0,0,52.0,0.750395513,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,8,1.3107496491086812,-0.41188921682381585,0.6788920048299485,45,0.0,0,0,57.0,0.750473684,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,7,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.773333333,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,8,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.773333333,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,3,1.3107496491086812,0.0748439911598095,0.03361978287521372,50,0.0,0,0,57.0,0.800149813,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,11,-0.31559406315029426,-0.35391070234341343,-1.3644700313600449,50,0.0,0,0,57.0,0.800309211,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,9,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.8004,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,12,0.01808522576174964,-0.06544969820017664,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,1,1.0602616349664895,0.2867160934585641,0.6788920048299485,65,0.0,0,0,57.0,0.800579532,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-02,Monday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.806879167,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,3,-0.9564411358279457,-0.0625865616826259,1.6468003377620506,0,0.0,0,0,24.0,0.86037037,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,2,-1.020434424112447,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.92885,3,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Monday,7,1.374742937393183,-0.3653632484136164,0.7505889183804746,0,0.0,0,0,59.0,0.800115819,3,0,0,0,0,0,1,0,0,0,0,0
2015-03-03,Tuesday,10,0.6177937559707929,0.1335382897695996,0.14116515320100284,30,0.0,0,0,51.0,0.699984417,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,12,-0.9564411358279457,-0.0625865616826259,-0.2352436429392591,0,0.0,0,0,9.0,0.636049383,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,2,-1.020434424112447,-0.0625865616826259,0.5175739493412648,0,0.0,0,0,15.0,0.567377778,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,1,-1.0167776647819042,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.555430556,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,2,0.019913605427021076,-0.6939081638025635,0.24871052352679196,0,0.0,30,1,45.0,0.773333333,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,10,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.463194444,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,5,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.354444444,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,5,1.1352252012426198,-0.3961419659772868,0.6788920048299485,30,0.0,0,0,57.0,0.700659649,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,4,-1.0167776647819042,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.555430556,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,8,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.702777778,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,6,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.773333333,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,9,0.34079423668216463,-0.021786866307527894,0.49964972095363325,34,0.0,0,0,52.0,0.750395513,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,7,-0.9564411358279457,-0.0625865616826259,-0.10977404422583845,0,0.0,0,0,10.0,0.999533333,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,3,-0.9564411358279457,-0.0625865616826259,0.5175739493412648,0,0.0,0,0,15.0,0.902962963,3,0,0,0,0,0,0,1,0,0,0,0
2015-03-03,Tuesday,11,-0.33387785980300894,-0.37610001035443164,-1.3644700313600449,50,0.0,0,0,56.0,0.800701754,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,1,1.0602616349664895,0.311768537987133,0.7147404616052115,60,0.0,0,0,58.0,0.800566092,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,6,0.46969500308380346,-0.5185410521025808,-0.4324101552032058,45,0.0,0,0,33.0,0.750212553,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,3,1.3107496491086812,0.021160181455733167,0.6788920048299485,50,0.0,0,0,57.0,0.800333333,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,7,1.374742937393183,-0.7855285323641871,0.7505889183804746,50,0.0,0,0,59.0,0.800115819,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,4,1.0602616349664895,-0.12629134919812982,0.7147404616052115,50,0.0,0,0,58.0,0.750770115,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,8,1.3107496491086812,-0.4240575470234065,0.6788920048299485,56,0.0,0,0,57.0,0.750473684,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-03,Tuesday,12,0.01808522576174964,-0.10267047292833623,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,3,0,0,0,0,0,1,1,0,0,0,0
2015-03-04,Wednesday,6,0.34079423668216463,-0.7690654973882703,-0.18147095777636452,0,0.0,0,0,33.0,0.773333333,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,2,0.019913605427021076,-0.6194666143462443,0.284558980302055,0,0.0,0,1,46.0,0.404144928,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,8,1.3107496491086812,-0.7848127482347994,0.6788920048299485,0,0.0,0,0,57.0,0.433263158,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.5403125,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,5,-0.9564411358279457,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.592083333,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,7,-0.9564411358279457,-0.0625865616826259,1.144921942908368,0,0.0,0,0,20.0,0.684888889,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,10,0.6177937559707929,0.14856975648674098,0.3562558938525811,30,0.0,0,0,53.0,0.700058333,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,5,1.1352252012426198,-0.38683677229524693,0.7147404616052115,40,0.0,0,0,58.0,0.700424138,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,1,1.0748886722886613,0.46208320515854673,0.7147404616052115,50,0.0,0,0,58.0,0.750651724,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,4,1.0748886722886613,-0.07046018710589043,0.7147404616052115,60,0.0,0,0,58.0,0.799975862,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,9,0.34079423668216463,0.05694938792511738,0.49964972095363325,34,0.0,0,0,52.0,0.750395513,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,3,1.3107496491086812,0.030465375137773063,0.6788920048299485,63,0.0,0,0,57.0,0.800333333,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,7,1.374742937393183,-0.1806909430315938,-0.18147095777636452,50,0.0,0,0,59.0,0.800055762,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,8,-0.9564411358279457,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.930416667,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,12,-0.9564411358279457,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.885925926,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.83375,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,3,-0.9564411358279457,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.939166667,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.806058333,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-04,Wednesday,11,-0.33387785980300894,-0.49635174409156263,-1.3644700313600449,38,0.0,0,0,56.0,0.800701754,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,12,0.01808522576174964,-0.11841772377486529,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,3,0,0,0,0,0,1,0,1,0,0,0
2015-03-04,Wednesday,1,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.806879167,3,0,0,0,0,0,0,0,1,0,0,0
2015-03-05,Thursday,1,1.0748886722886613,0.17648533753286066,0.7147404616052115,50,0.0,0,0,58.0,0.750651724,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,7,1.374742937393183,-0.20932230820710118,-1.0059854636074144,0,0.0,40,0,59.0,0.366053523,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.453125,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,2,0.019913605427021076,-0.4276364676703449,-0.9701370068321514,0,0.0,0,1,46.0,0.600099145,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,10,0.6177937559707929,0.1886536677324513,0.42795280740310715,30,0.0,0,0,50.0,0.700422,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,5,1.1352252012426198,-0.6416559223572625,0.7147404616052115,40,0.0,0,0,58.0,0.700424138,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,4,1.0748886722886613,-0.006755399590386522,0.7505889183804746,50,0.0,0,0,59.0,0.750050847,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,6,0.6827012340879303,0.23160071549571237,-0.575803982304258,0,0.0,0,1,39.0,0.773333333,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,12,0.01808522576174964,-0.11984929203364064,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,9,0.34079423668216463,0.07269663877164644,0.49964972095363325,45,0.0,0,0,52.0,0.750395513,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,11,-0.33387785980300894,-0.48060449324503357,-0.34278901326504824,50,0.0,0,0,56.0,0.800701754,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,8,-0.9564411358279457,-0.0625865616826259,-0.575803982304258,0,0.0,0,0,22.0,0.980984848,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.950625,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,11,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.927291667,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,3,1.3107496491086812,-0.2358063209944455,-0.8267431797310992,63,0.0,0,0,57.0,0.800534979,3,0,0,0,0,0,1,0,0,1,0,0
2015-03-05,Thursday,1,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.812625,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.812625,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,3,-0.9564411358279457,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.810111111,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-05,Thursday,12,-0.9564411358279457,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.868888889,3,0,0,0,0,0,0,0,0,1,0,0
2015-03-07,Saturday,5,1.1352252012426198,-0.4190470581176927,0.7147404616052115,24,0.0,0,1,58.0,0.408960345,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,6,0.763149939359875,0.18078004230918676,-0.6833493526300471,0,0.0,0,1,39.0,0.500528095,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,2,-1.020434424112447,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.528125,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,8,-0.9564411358279457,-0.0625865616826259,-0.28901632810215366,0,0.0,0,0,15.0,0.590740741,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,2,0.09487717170315167,-0.3582054071197395,-0.10977404422583845,0,0.0,0,1,45.0,0.65024031,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,11,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.657083333,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,1,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.664875,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,9,0.34079423668216463,0.07126507051287106,-0.3248647848774167,45,0.0,0,0,51.0,0.749987124,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.664875,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,11,-0.33387785980300894,-0.4691519471748306,-0.34278901326504824,50,0.0,0,0,58.0,0.800034503,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.7975,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,12,-0.9564411358279457,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.868888889,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,12,0.01808522576174964,-0.10052312054017316,-0.1456225010011015,75,0.0,0,0,34.0,0.850520588,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,1,1.0748886722886613,0.10061221981776614,1.0732250293578418,70,0.0,0,0,58.0,0.850045,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,10,0.6177937559707929,0.08915967374756317,0.42795280740310715,30,0.0,0,0,50.0,0.700422,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,5,-1.0167776647819042,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,10.0,0.80575,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-07,Saturday,4,1.0748886722886613,0.04907576250185286,0.7147404616052115,60,0.0,0,0,58.0,0.800746552,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,3,1.3107496491086812,-0.10267047292833623,0.6788920048299485,63,0.0,0,1,57.0,0.800578947,3,0,0,0,0,0,1,0,0,0,1,0
2015-03-07,Saturday,7,-0.9564411358279457,-0.0625865616826259,0.42795280740310715,0,0.0,0,0,25.0,0.825444444,3,0,0,0,0,0,0,0,0,0,1,0
2015-03-08,Sunday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,11,-0.33387785980300894,-0.5822458396180847,-0.34278901326504824,50,0.0,0,0,58.0,0.800034503,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,8,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.4509375,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,5,1.0748886722886613,-0.29736375612178634,0.7505889183804746,23,0.0,0,1,59.0,0.500033898,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,8,1.4094821510333408,-0.18426986367853224,0.6430435480546854,0,0.0,0,1,56.0,0.600528571,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,6,0.763149939359875,0.09989643568837844,-0.611652439079521,23,0.0,0,1,38.0,0.601037091,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,2,0.09487717170315167,-0.14203860004465887,0.06946823965047676,30,0.0,0,1,45.0,0.700106061,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,10,0.6177937559707929,0.14928554061612867,0.42795280740310715,30,0.0,0,0,50.0,0.700422,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,9,0.34079423668216463,0.08057026419491096,0.32040743707731806,45,0.0,0,0,52.0,0.750371895,3,1,0,0,0,0,1,0,0,0,0,1
